,target
70037,0
70039,0
70044,0
70059,0
70066,0
70077,0
70078,0
70080,0
70082,0
70083,0
70084,0
70086,0
70087,0
70090,0
70103,0
70105,0
70113,0
70118,0
70120,0
70124,0
70135,0
70136,0
70141,0
70143,0
70146,0
70160,0
70162,0
70163,0
70166,0
70168,0
70179,0
70189,0
70193,0
70196,0
70201,0
70204,0
70207,0
70215,0
70217,0
70223,0
70225,0
70229,0
70238,0
70250,0
70258,0
70261,0
70263,0
70264,0
70265,0
70267,0
70268,0
70269,0
70270,0
70281,0
70283,0
70287,0
70294,0
70300,0
70305,0
70307,0
70310,0
70314,0
70323,0
70324,0
70329,0
70333,0
70335,0
70338,0
70340,0
70342,0
70349,0
70352,0
70353,0
70354,0
70359,0
70365,0
70378,0
70385,0
70387,0
70388,0
70389,0
70395,0
70396,0
70399,0
70403,0
70410,0
70416,0
70417,0
70420,0
70421,0
70428,0
70431,0
70434,0
70443,0
70445,0
70456,0
70461,0
70464,0
70484,0
70489,0
70497,0
70503,0
70506,0
70520,0
70528,0
70530,0
70534,0
70535,0
70538,0
70541,0
70542,0
70549,0
70550,0
70555,0
70561,0
70566,0
70569,0
70571,0
70572,0
70573,0
70581,0
70585,0
70591,0
70592,0
70612,0
70615,0
70619,0
70623,0
70625,0
70628,0
70630,0
70636,0
70637,0
70638,0
70646,0
70656,0
70657,0
70661,0
70665,0
70669,0
70670,0
70673,0
70674,0
70697,0
70703,0
70704,0
70715,0
70716,0
70717,0
70718,0
70720,0
70732,0
70738,0
70741,0
70744,0
70749,0
70755,0
70756,0
70760,0
70762,0
70782,0
70784,0
70785,0
70788,0
70790,0
70794,0
70797,0
70800,0
70801,0
70802,0
70815,0
70827,0
70834,0
70840,0
70848,0
70853,0
70855,0
70874,0
70875,0
70886,0
70887,0
70889,0
70899,0
70905,0
70906,0
70911,0
70914,0
70921,0
70927,0
70935,0
70936,0
70937,0
70953,0
70958,0
70959,0
70963,0
70966,0
70976,0
70978,0
70993,0
70998,0
71002,0
71011,0
71012,0
71013,0
71023,0
71026,0
71029,0
71031,0
71034,0
71037,0
71047,0
71049,0
71062,0
71072,0
71077,0
71084,0
71087,0
71089,0
71093,0
71094,0
71103,0
71104,0
71111,0
71115,0
71117,0
71118,0
71123,0
71131,0
71133,0
71134,0
71148,0
71158,0
71181,0
71185,0
71187,0
71189,0
71201,0
71202,0
71205,0
71209,0
71210,0
71216,0
71219,0
71221,0
71224,0
71227,0
71228,0
71231,0
71234,0
71242,0
71255,0
71273,0
71276,0
71285,0
71288,0
71292,0
71296,0
71301,0
71311,0
71320,0
71322,0
71329,0
71332,0
71334,0
71335,0
71340,0
71352,0
71356,0
71366,0
71369,0
71375,0
71385,0
71394,0
71399,0
71404,0
71409,0
71410,0
71415,0
71427,0
71430,0
71439,0
71450,0
71453,0
71457,0
71461,0
71464,0
71465,0
71468,0
71469,0
71472,0
71476,0
71479,0
71483,0
71486,0
71487,0
71489,0
71494,0
71497,0
71502,0
71503,0
71509,0
71512,0
71514,0
71517,0
71521,0
71524,0
71531,0
71537,0
71540,0
71545,0
71559,0
71560,0
71561,0
71564,0
71567,0
71574,0
71578,0
71582,0
71586,0
71594,0
71600,0
71611,0
71613,0
71615,0
71616,0
71625,0
71640,0
71645,0
71652,0
71654,0
71669,0
71676,0
71677,0
71688,0
71702,0
71705,0
71709,0
71716,0
71719,0
71726,0
71732,0
71741,0
71746,0
71749,0
71750,0
71753,0
71754,0
71764,0
71765,0
71771,0
71776,0
71791,0
71802,0
71805,0
71811,0
71821,0
71822,0
71823,0
71828,0
71841,0
71844,0
71846,0
71850,0
71854,0
71858,0
71864,0
71871,0
71879,0
71880,0
71891,0
71893,0
71894,0
71899,0
71912,0
71920,0
71926,0
71927,0
71935,0
71944,0
71948,0
71951,0
71955,0
71960,0
71967,0
71968,0
71970,0
71973,0
71974,0
71981,0
71983,0
71985,0
71992,0
71997,0
72012,0
72031,0
72032,0
72038,0
72049,0
72058,0
72059,0
72060,0
72063,0
72067,0
72074,0
72077,0
72094,0
72100,0
72109,0
72113,0
72119,0
72122,0
72131,0
72132,0
72134,0
72138,0
72144,0
72146,0
72147,0
72154,0
72158,0
72162,0
72167,0
72181,0
72189,0
72193,0
72200,0
72206,0
72207,0
72209,0
72214,0
72222,0
72238,0
72239,0
72243,0
72245,0
72246,0
72249,0
72256,0
72263,0
72264,0
72267,0
72273,0
72275,0
72277,0
72280,0
72282,0
72290,0
72301,0
72307,0
72308,0
72312,0
72313,0
72330,0
72333,0
72334,0
72340,0
72359,0
72361,0
72364,0
72370,0
72373,0
72374,0
72376,0
72382,0
72386,0
72391,0
72392,0
72396,0
72398,0
72399,0
72404,0
72406,0
72416,0
72417,0
72418,0
72420,0
72421,0
72423,0
72425,0
72429,0
72432,0
72438,0
72440,0
72442,0
72443,0
72445,0
72452,0
72466,0
72467,0
72492,0
72497,0
72498,0
72506,0
72518,0
72519,0
72522,0
72523,0
72524,0
72525,0
72527,0
72528,0
72532,0
72538,0
72540,0
72546,0
72553,0
72557,0
72558,0
72560,0
72566,0
72569,0
72570,0
72571,0
72578,0
72581,0
72583,0
72587,0
72590,0
72591,0
72593,0
72599,0
72602,0
72614,0
72624,0
72634,0
72642,0
72655,0
72656,0
72663,0
72666,0
72667,0
72677,0
72678,0
72679,0
72684,0
72686,0
72689,0
72695,0
72700,0
72703,0
72707,0
72708,0
72712,0
72713,0
72719,0
72725,0
72731,0
72736,0
72738,0
72740,0
72743,0
72753,0
72754,0
72756,0
72763,0
72765,0
72766,0
72767,0
72770,0
72773,0
72774,0
72778,0
72781,0
72782,0
72791,0
72792,0
72810,0
72816,0
72820,0
72821,0
72822,0
72825,0
72826,0
72835,0
72841,0
72848,0
72858,0
72860,0
72866,0
72868,0
72872,0
72874,0
72885,0
72886,0
72896,0
72898,0
72915,0
72919,0
72920,0
72923,0
72927,0
72929,0
72934,0
72942,0
72945,0
72950,0
72951,0
72952,0
72959,0
72965,0
72974,0
72992,0
72995,0
72996,0
72997,0
73006,0
73017,0
73020,0
73038,0
73046,0
73059,0
73069,0
73072,0
73077,0
73081,0
73087,0
73096,0
73100,0
73101,0
73102,0
73104,0
73106,0
73109,0
73112,0
73118,0
73121,0
73131,0
73146,0
73149,0
73150,0
73161,0
73165,0
73169,0
73174,0
73176,0
73177,0
73191,0
73192,0
73194,0
73197,0
73207,0
73210,0
73211,0
73220,0
73222,0
73224,0
73225,0
73236,0
73254,0
73256,0
73257,0
73260,0
73262,0
73264,0
73267,0
73270,0
73273,0
73279,0
73294,0
73297,0
73298,0
73308,0
73313,0
73315,0
73317,0
73329,0
73332,0
73351,0
73352,0
73358,0
73359,0
73368,0
73372,0
73373,0
73374,0
73379,0
73380,0
73383,0
73384,0
73385,0
73387,0
73388,0
73389,0
73393,0
73394,0
73403,0
73405,0
73407,0
73413,0
73417,0
73418,0
73422,0
73433,0
73451,0
73459,0
73461,0
73473,0
73476,0
73483,0
73484,0
73490,0
73493,0
73496,0
73508,0
73513,0
73515,0
73524,0
73527,0
73530,0
73544,0
73546,0
73551,0
73554,0
73562,0
73563,0
73569,0
73571,0
73577,0
73580,0
73581,0
73586,0
73594,0
73607,0
73609,0
73614,0
73623,0
73624,0
73641,0
73648,0
73649,0
73651,0
73655,0
73658,0
73661,0
73662,0
73665,0
73675,0
73677,0
73680,0
73701,0
73702,0
73703,0
73706,0
73708,0
73709,0
73715,0
73718,0
73731,0
73740,0
73743,0
73745,0
73749,0
73750,0
73766,0
73771,0
73772,0
73781,0
73783,0
73787,0
73801,0
73802,0
73805,0
73806,0
73809,0
73814,0
73817,0
73818,0
73819,0
73822,0
73823,0
73833,0
73836,0
73841,0
73843,0
73845,0
73848,0
73849,0
73851,0
73852,0
73855,0
73857,0
73858,0
73859,0
73862,0
73866,0
73868,0
73872,0
73881,0
73884,0
73900,0
73913,0
73914,0
73917,0
73921,0
73944,0
73949,0
73950,0
73951,0
73953,0
73964,0
73968,0
73972,0
73973,0
73976,0
73983,0
73987,0
73995,0
73997,0
74001,0
74002,0
74003,0
74010,0
74012,0
74014,0
74015,0
74020,0
74028,0
74030,0
74031,0
74044,0
74057,0
74065,0
74075,0
74077,0
74078,0
74083,0
74087,0
74091,0
74096,0
74099,0
74100,0
74107,0
74108,0
74114,0
74116,0
74117,0
74124,0
74134,0
74139,0
74148,0
74149,0
74161,0
74170,0
74176,0
74181,0
74184,0
74189,0
74194,0
74211,0
74214,0
74226,0
74228,0
74237,0
74246,0
74247,0
74256,0
74258,0
74262,0
74263,0
74264,0
74266,0
74273,0
74294,0
74299,0
74303,0
74308,0
74320,0
74322,0
74323,0
74333,0
74342,0
74343,0
74346,0
74349,0
74354,0
74359,0
74362,0
74366,0
74374,0
74391,0
74395,0
74404,0
74407,0
74418,0
74422,0
74424,0
74425,0
74427,0
74454,0
74460,0
74468,0
74471,0
74474,0
74484,0
74486,0
74490,0
74501,0
74503,0
74504,0
74506,0
74511,0
74518,0
74520,0
74521,0
74528,0
74534,0
74539,0
74541,0
74547,0
74548,0
74556,0
74558,0
74559,0
74561,0
74563,0
74567,0
74569,0
74577,0
74578,0
74580,0
74584,0
74592,0
74597,0
74601,0
74613,0
74617,0
74619,0
74627,0
74629,0
74644,0
74646,0
74648,0
74650,0
74651,0
74652,0
74656,0
74658,0
74661,0
74673,0
74676,0
74678,0
74681,0
74682,0
74695,0
74705,0
74708,0
74710,0
74713,0
74718,0
74725,0
74731,0
74736,0
74739,0
74748,0
74753,0
74754,0
74759,0
74764,0
74768,0
74770,0
74773,0
74774,0
74777,0
74778,0
74782,0
74784,0
74795,0
74803,0
74810,0
74811,0
74812,0
74814,0
74816,0
74817,0
74838,0
74847,0
74860,0
74861,0
74867,0
74868,0
74884,0
74891,0
74907,0
74908,0
74913,0
74914,0
74931,0
74955,0
74956,0
74957,0
74959,0
74966,0
74971,0
74976,0
74977,0
74980,0
74983,0
74985,0
74990,0
74992,0
74994,0
75002,0
75012,0
75016,0
75019,0
75022,0
75035,0
75038,0
75041,0
75056,0
75067,0
75069,0
75073,0
75082,0
75083,0
75084,0
75085,0
75086,0
75099,0
75103,0
75106,0
75110,0
75113,0
75117,0
75125,0
75129,0
75139,0
75142,0
75143,0
75155,0
75167,0
75172,0
75176,0
75177,0
75184,0
75188,0
75191,0
75196,0
75216,0
75220,0
75221,0
75223,0
75227,0
75229,0
75232,0
75249,0
75253,0
75257,0
75262,0
75266,0
75277,0
75280,0
75281,0
75286,0
75295,0
75296,0
75297,0
75299,0
75304,0
75309,0
75326,0
75330,0
75331,0
75336,0
75350,0
75359,0
75360,0
75362,0
75366,0
75374,0
75377,0
75380,0
75390,0
75395,0
75399,0
75400,0
75410,0
75424,0
75431,0
75432,0
75434,0
75437,0
75445,0
75454,0
75458,0
75461,0
75463,0
75473,0
75481,0
75483,0
75484,0
75495,0
75498,0
75524,0
75529,0
75531,0
75536,0
75541,0
75542,0
75545,0
75546,0
75547,0
75549,0
75551,0
75557,0
75562,0
75566,0
75567,0
75573,0
75575,0
75591,0
75592,0
75594,0
75600,0
75604,0
75606,0
75609,0
75611,0
75615,0
75617,0
75622,0
75627,0
75630,0
75638,0
75640,0
75646,0
75650,0
75654,0
75668,0
75683,0
75685,0
75686,0
75690,0
75693,0
75696,0
75703,0
75707,0
75713,0
75716,0
75734,0
75741,0
75744,0
75756,0
75765,0
75768,0
75771,0
75772,0
75774,0
75783,0
75786,0
75788,0
75789,0
75816,0
75817,0
75818,0
75826,0
75830,0
75838,0
75840,0
75841,0
75848,0
75849,0
75853,0
75854,0
75860,0
75862,0
75863,0
75868,0
75876,0
75879,0
75881,0
75884,0
75886,0
75887,0
75889,0
75892,0
75893,0
75905,0
75915,0
75922,0
75923,0
75925,0
75928,0
75930,0
75940,0
75942,0
75943,0
75952,0
75954,0
75958,0
75964,0
75966,0
75971,0
75975,0
75978,0
75979,0
75981,0
75990,0
75991,0
75992,0
75995,0
75996,0
75999,0
76016,0
76017,0
76018,0
76019,0
76020,0
76028,0
76031,0
76032,0
76038,0
76040,0
76041,0
76045,0
76055,0
76060,0
76063,0
76065,0
76067,0
76074,0
76075,0
76076,0
76080,0
76082,0
76083,0
76087,0
76091,0
76092,0
76097,0
76108,0
76114,0
76123,0
76124,0
76133,0
76134,0
76138,0
76142,0
76143,0
76145,0
76148,0
76151,0
76170,0
76183,0
76200,0
76201,0
76215,0
76217,0
76232,0
76238,0
76244,0
76262,0
76271,0
76272,0
76273,0
76279,0
76282,0
76283,0
76285,0
76286,0
76288,0
76289,0
76290,0
76301,0
76311,0
76319,0
76323,0
76334,0
76339,0
76340,0
76345,0
76346,0
76352,0
76358,0
76359,0
76361,0
76369,0
76370,0
76372,0
76374,0
76375,0
76378,0
76381,0
76383,0
76384,0
76389,0
76392,0
76396,0
76400,0
76408,0
76411,0
76413,0
76419,0
76425,0
76429,0
76437,0
76442,0
76443,0
76446,0
76450,0
76452,0
76465,0
76470,0
76477,0
76488,0
76494,0
76496,0
76498,0
76499,0
76500,0
76507,0
76508,0
76512,0
76520,0
76525,0
76527,0
76529,0
76532,0
76534,0
76536,0
76540,0
76541,0
76544,0
76548,0
76553,0
76568,0
76569,0
76580,0
76587,0
76594,0
76604,0
76607,0
76614,0
76618,0
76631,0
76632,0
76637,0
76652,0
76655,0
76662,0
76667,0
76672,0
76677,0
76678,0
76679,0
76680,0
76686,0
76691,0
76692,0
76694,0
76695,0
76703,0
76711,0
76717,0
76722,0
76723,0
76729,0
76735,0
76736,0
76744,0
76746,0
76748,0
76764,0
76770,0
76771,0
76774,0
76777,0
76781,0
76793,0
76797,0
76799,0
76800,0
76804,0
76806,0
76808,0
76825,0
76834,0
76838,0
76850,0
76856,0
76864,0
76867,0
76871,0
76875,0
76878,0
76891,0
76895,0
76896,0
76904,0
76909,0
76915,0
76916,0
76918,0
76921,0
76924,0
76925,0
76929,0
76951,0
76953,0
76957,0
76960,0
76964,0
76972,0
76973,0
76978,0
76980,0
76991,0
76999,0
77001,0
77003,0
77004,0
77007,0
77010,0
77011,0
77012,0
77020,0
77032,0
77033,0
77038,0
77041,0
77046,0
77049,0
77050,0
77054,0
77055,0
77063,0
77070,0
77072,0
77074,0
77076,0
77079,0
77084,0
77085,0
77095,0
77099,0
77105,0
77110,0
77111,0
77117,0
77120,0
77122,0
77124,0
77125,0
77129,0
77133,0
77134,0
77137,0
77144,0
77147,0
77150,0
77152,0
77166,0
77178,0
77181,0
77195,0
77198,0
77199,0
77213,0
77214,0
77227,0
77238,0
77243,0
77250,0
77255,0
77265,0
77273,0
77277,0
77287,0
77291,0
77294,0
77296,0
77297,0
77307,0
77329,0
77341,0
77358,0
77360,0
77363,0
77371,0
77377,0
77378,0
77385,0
77392,0
77396,0
77399,0
77401,0
77402,0
77412,0
77418,0
77423,0
77425,0
77431,0
77432,0
77435,0
77437,0
77444,0
77445,0
77448,0
77449,0
77457,0
77458,0
77465,0
77466,0
77478,0
77481,0
77498,0
77507,0
77508,0
77520,0
77525,0
77531,0
77532,0
77536,0
77537,0
77542,0
77545,0
77550,0
77554,0
77556,0
77562,0
77563,0
77564,0
77566,0
77571,0
77577,0
77579,0
77584,0
77585,0
77592,0
77596,0
77608,0
77618,0
77619,0
77623,0
77626,0
77634,0
77636,0
77638,0
77642,0
77648,0
77649,0
77652,0
77656,0
77659,0
77660,0
77664,0
77666,0
77667,0
77668,0
77685,0
77686,0
77687,0
77689,0
77690,0
77693,0
77699,0
77701,0
77702,0
77703,0
77704,0
77712,0
77715,0
77727,0
77729,0
77730,0
77735,0
77736,0
77740,0
77749,0
77750,0
77757,0
77763,0
77776,0
77786,0
77791,0
77794,0
77796,0
77809,0
77820,0
77822,0
77824,0
77826,0
77830,0
77833,0
77836,0
77839,0
77842,0
77850,0
77855,0
77869,0
77874,0
77882,0
77884,0
77889,0
77893,0
77901,0
77902,0
77908,0
77916,0
77917,0
77920,0
77922,0
77923,0
77924,0
77925,0
77929,0
77930,0
77945,0
77946,0
77950,0
77952,0
77956,0
77961,0
77965,0
77972,0
77980,0
77988,0
77991,0
77993,0
78002,0
78005,0
78009,0
78013,0
78015,0
78016,0
78024,0
78036,0
78040,0
78043,0
78056,0
78061,0
78066,0
78071,0
78091,0
78096,0
78100,0
78101,0
78107,0
78114,0
78116,0
78122,0
78128,0
78133,0
78134,0
78136,0
78140,0
78145,0
78168,0
78171,0
78176,0
78188,0
78189,0
78196,0
78200,0
78202,0
78207,0
78212,0
78232,0
78238,0
78249,0
78258,0
78260,0
78262,0
78279,0
78282,0
78285,0
78293,0
78300,0
78301,0
78302,0
78308,0
78310,0
78311,0
78319,0
78323,0
78324,0
78326,0
78331,0
78335,0
78336,0
78338,0
78343,0
78349,0
78351,0
78354,0
78373,0
78376,0
78390,0
78401,0
78407,0
78409,0
78418,0
78427,0
78438,0
78442,0
78448,0
78457,0
78459,0
78461,0
78466,0
78467,0
78472,0
78478,0
78484,0
78498,0
78501,0
78507,0
78514,0
78521,0
78539,0
78540,0
78541,0
78545,0
78547,0
78549,0
78550,0
78564,0
78566,0
78584,0
78587,0
78591,0
78603,0
78613,0
78615,0
78617,0
78625,0
78626,0
78644,0
78648,0
78653,0
78654,0
78659,0
78665,0
78672,0
78674,0
78679,0
78683,0
78687,0
78688,0
78695,0
78698,0
78701,0
78703,0
78706,0
78715,0
78717,0
78719,0
78724,0
78729,0
78733,0
78737,0
78738,0
78739,0
78740,0
78741,0
78742,0
78743,0
78744,0
78745,0
78748,0
78755,0
78760,0
78762,0
78766,0
78771,0
78790,0
78791,0
78794,0
78799,0
78800,0
78805,0
78807,0
78814,0
78817,0
78822,0
78823,0
78825,0
78826,0
78828,0
78831,0
78833,0
78839,0
78841,0
78843,0
78845,0
78853,0
78854,0
78870,0
78883,0
78887,0
78888,0
78893,0
78899,0
78905,0
78913,0
78916,0
78932,0
78936,0
78937,0
78942,0
78946,0
78953,0
78954,0
78958,0
78959,0
78960,0
78964,0
78969,0
78971,0
78975,0
78977,0
78982,0
78985,0
78987,0
78990,0
78998,0
79000,0
79005,0
79009,0
79012,0
79013,0
79015,0
79016,0
79019,0
79025,0
79026,0
79036,0
79041,0
79044,0
79056,0
79061,0
79083,0
79085,0
79087,0
79090,0
79095,0
79097,0
79098,0
79103,0
79109,0
79114,0
79118,0
79120,0
79128,0
79135,0
79144,0
79151,0
79154,0
79156,0
79159,0
79164,0
79169,0
79176,0
79177,0
79179,0
79182,0
79188,0
79193,0
79203,0
79211,0
79214,0
79225,0
79231,0
79234,0
79235,0
79238,0
79239,0
79244,0
79251,0
79253,0
79255,0
79256,0
79258,0
79259,0
79261,0
79271,0
79272,0
79275,0
79279,0
79283,0
79287,0
79291,0
79299,0
79300,0
79302,0
79310,0
79311,0
79316,0
79326,0
79336,0
79337,0
79347,0
79348,0
79358,0
79364,0
79368,0
79371,0
79374,0
79375,0
79376,0
79391,0
79396,0
79399,0
79404,0
79405,0
79408,0
79414,0
79417,0
79429,0
79430,0
79432,0
79441,0
79442,0
79450,0
79454,0
79463,0
79478,0
79486,0
79487,0
79524,0
79530,0
79542,0
79543,0
79544,0
79546,0
79554,0
79560,0
79562,0
79568,0
79570,0
79575,0
79578,0
79589,0
79598,0
79605,0
79606,0
79608,0
79609,0
79610,0
79618,0
79620,0
79621,0
79625,0
79635,0
79654,0
79660,0
79662,0
79664,0
79673,0
79676,0
79681,0
79685,0
79696,0
79697,0
79706,0
79713,0
79732,0
79733,0
79739,0
79740,0
79742,0
79745,0
79746,0
79747,0
79756,0
79759,0
79760,0
79763,0
79765,0
79775,0
79776,0
79781,0
79782,0
79790,0
79792,0
79793,0
79795,0
79807,0
79809,0
79812,0
79816,0
79820,0
79823,0
79830,0
79831,0
79833,0
79834,0
79835,0
79840,0
79843,0
79848,0
79849,0
79856,0
79857,0
79859,0
79871,0
79880,0
79884,0
79887,0
79891,0
79895,0
79899,0
79910,0
79911,0
79912,0
79915,0
79930,0
79932,0
79937,0
79939,0
79945,0
79957,0
79967,0
79974,0
79979,0
79984,0
79991,0
79994,0
79998,0
80007,0
80012,0
80017,0
80018,0
80029,0
80030,0
80031,0
80042,0
80048,0
80054,0
80057,0
80058,0
80061,0
80062,0
80067,0
80070,0
80073,0
80074,0
80084,0
80085,0
80089,0
80094,0
80095,0
80103,0
80104,0
80105,0
80107,0
80110,0
80112,0
80114,0
80115,0
80118,0
80122,0
80124,0
80126,0
80132,0
80133,0
80144,0
80158,0
80162,0
80164,0
80169,0
80170,0
80178,0
80179,0
80186,0
80200,0
80204,0
80215,0
80220,0
80239,0
80243,0
80249,0
80254,0
80256,0
80264,0
80266,0
80272,0
80282,0
80292,0
80297,0
80303,0
80304,0
80305,0
80306,0
80307,0
80311,0
80324,0
80325,0
80326,0
80333,0
80338,0
80345,0
80347,0
80358,0
80360,0
80361,0
80370,0
80371,0
80373,0
80376,0
80378,0
80381,0
80387,0
80389,0
80395,0
80403,0
80406,0
80407,0
80408,0
80409,0
80419,0
80420,0
80431,0
80441,0
80442,0
80452,0
80454,0
80459,0
80460,0
80461,0
80471,0
80475,0
80476,0
80480,0
80482,0
80483,0
80484,0
80487,0
80492,0
80493,0
80494,0
80496,0
80500,0
80503,0
80511,0
80512,0
80517,0
80520,0
80523,0
80525,0
80528,0
80530,0
80531,0
80543,0
80546,0
80569,0
80570,0
80571,0
80575,0
80579,0
80585,0
80588,0
80590,0
80598,0
80615,0
80624,0
80626,0
80643,0
80645,0
80650,0
80661,0
80662,0
80664,0
80669,0
80677,0
80680,0
80686,0
80687,0
80693,0
80713,0
80741,0
80743,0
80751,0
80757,0
80760,0
80761,0
80766,0
80768,0
80774,0
80775,0
80778,0
80787,0
80792,0
80800,0
80810,0
80811,0
80812,0
80815,0
80817,0
80818,0
80830,0
80845,0
80849,0
80862,0
80868,0
80869,0
80871,0
80873,0
80876,0
80881,0
80882,0
80884,0
80888,0
80889,0
80894,0
80896,0
80901,0
80904,0
80908,0
80912,0
80916,0
80918,0
80922,0
80932,0
80938,0
80940,0
80945,0
80946,0
80949,0
80950,0
80958,0
80970,0
80971,0
80979,0
80981,0
80988,0
80993,0
80998,0
81004,0
81010,0
81012,0
81013,0
81014,0
81025,0
81030,0
81033,0
81035,0
81037,0
81038,0
81042,0
81049,0
81050,0
81061,0
81067,0
81074,0
81093,0
81096,0
81100,0
81111,0
81117,0
81129,0
81136,0
81155,0
81163,0
81167,0
81168,0
81169,0
81171,0
81172,0
81179,0
81187,0
81194,0
81196,0
81208,0
81211,0
81224,0
81226,0
81231,0
81232,0
81233,0
81236,0
81246,0
81247,0
81251,0
81262,0
81263,0
81268,0
81270,0
81272,0
81276,0
81285,0
81289,0
81291,0
81302,0
81303,0
81304,0
81305,0
81307,0
81313,0
81317,0
81333,0
81334,0
81344,0
81345,0
81351,0
81359,0
81362,0
81363,0
81369,0
81375,0
81377,0
81382,0
81384,0
81388,0
81389,0
81392,0
81396,0
81398,0
81401,0
81411,0
81412,0
81414,0
81419,0
81424,0
81436,0
81441,0
81443,0
81444,0
81446,0
81468,0
81472,0
81473,0
81476,0
81477,0
81481,0
81487,0
81490,0
81496,0
81497,0
81501,0
81507,0
81509,0
81513,0
81515,0
81516,0
81517,0
81521,0
81537,0
81550,0
81551,0
81559,0
81567,0
81568,0
81571,0
81577,0
81579,0
81581,0
81587,0
81588,0
81591,0
81592,0
81596,0
81599,0
81608,0
81609,0
81612,0
81619,0
81621,0
81630,0
81640,0
81641,0
81644,0
81648,0
81659,0
81663,0
81664,0
81669,0
81678,0
81680,0
81683,0
81690,0
81695,0
81697,0
81702,0
81704,0
81710,0
81719,0
81721,0
81723,0
81724,0
81728,0
81731,0
81743,0
81745,0
81746,0
81754,0
81756,0
81764,0
81766,0
81773,0
81775,0
81792,0
81795,0
81798,0
81799,0
81801,0
81813,0
81817,0
81821,0
81822,0
81823,0
81838,0
81853,0
81855,0
81858,0
81868,0
81873,0
81879,0
81884,0
81894,0
81900,0
81914,0
81916,0
81919,0
81922,0
81924,0
81930,0
81932,0
81933,0
81944,0
81945,0
81948,0
81952,0
81959,0
81965,0
81971,0
81972,0
81975,0
81976,0
81982,0
81992,0
81993,0
82003,0
82006,0
82011,0
82014,0
82018,0
82023,0
82026,0
82030,0
82044,0
82046,0
82051,0
82062,0
82063,0
82069,0
82075,0
82080,0
82084,0
82086,0
82087,0
82095,0
82099,0
82102,0
82104,0
82114,0
82122,0
82124,0
82125,0
82131,0
82134,0
82147,0
82148,0
82149,0
82151,0
82159,0
82161,0
82164,0
82165,0
82167,0
82175,0
82180,0
82182,0
82197,0
82202,0
82206,0
82210,0
82215,0
82216,0
82222,0
82224,0
82227,0
82231,0
82237,0
82240,0
82246,0
82247,0
82250,0
82254,0
82260,0
82263,0
82265,0
82266,0
82268,0
82288,0
82289,0
82290,0
82291,0
82310,0
82317,0
82318,0
82319,0
82323,0
82327,0
82334,0
82337,0
82338,0
82341,0
82353,0
82358,0
82362,0
82371,0
82377,0
82387,0
82390,0
82397,0
82404,0
82406,0
82408,0
82414,0
82419,0
82421,0
82423,0
82424,0
82429,0
82440,0
82442,0
82451,0
82456,0
82460,0
82469,0
82482,0
82489,0
82495,0
82499,0
82505,0
82508,0
82509,0
82513,0
82515,0
82545,0
82547,0
82553,0
82558,0
82564,0
82566,0
82568,0
82571,0
82572,0
82576,0
82579,0
82580,0
82582,0
82584,0
82586,0
82587,0
82592,0
82598,0
82605,0
82606,0
82607,0
82612,0
82615,0
82621,0
82622,0
82627,0
82628,0
82633,0
82640,0
82642,0
82648,0
82650,0
82651,0
82652,0
82659,0
82663,0
82664,0
82667,0
82670,0
82673,0
82676,0
82679,0
82681,0
82685,0
82686,0
82687,0
82697,0
82698,0
82699,0
82701,0
82702,0
82704,0
82709,0
82710,0
82716,0
82717,0
82726,0
82735,0
82741,0
82745,0
82757,0
82758,0
82762,0
82767,0
82775,0
82778,0
82798,0
82800,0
82801,0
82804,0
82806,0
82807,0
82808,0
82814,0
82816,0
82817,0
82835,0
82837,0
82846,0
82848,0
82851,0
82852,0
82866,0
82870,0
82873,0
82889,0
82898,0
82900,0
82904,0
82911,0
82920,0
82923,0
82929,0
82937,0
82947,0
82949,0
82950,0
82951,0
82963,0
82967,0
82968,0
82971,0
82972,0
82974,0
82982,0
82984,0
82985,0
82987,0
82999,0
83008,0
83020,0
83022,0
83034,0
83054,0
83059,0
83063,0
83065,0
83074,0
83079,0
83083,0
83089,0
83098,0
83101,0
83107,0
83112,0
83115,0
83133,0
83135,0
83139,0
83145,0
83151,0
83156,0
83163,0
83174,0
83178,0
83184,0
83191,0
83192,0
83198,0
83200,0
83203,0
83205,0
83207,0
83211,0
83233,0
83235,0
83241,0
83254,0
83260,0
83261,0
83262,0
83271,0
83273,0
83274,0
83277,0
83280,0
83301,0
83314,0
83316,0
83319,0
83325,0
83328,0
83329,0
83336,0
83357,0
83360,0
83367,0
83370,0
83378,0
83381,0
83383,0
83384,0
83386,0
83387,0
83393,0
83403,0
83405,0
83413,0
83414,0
83419,0
83424,0
83425,0
83427,0
83428,0
83441,0
83444,0
83448,0
83458,0
83465,0
83468,0
83469,0
83475,0
83477,0
83489,0
83494,0
83495,0
83503,0
83507,0
83509,0
83512,0
83523,0
83529,0
83532,0
83534,0
83536,0
83540,0
83541,0
83543,0
83545,0
83550,0
83551,0
83571,0
83578,0
83581,0
83585,0
83598,0
83599,0
83605,0
83613,0
83614,0
83617,0
83618,0
83625,0
83626,0
83649,0
83653,0
83654,0
83655,0
83659,0
83662,0
83672,0
83673,0
83683,0
83691,0
83695,0
83696,0
83698,0
83700,0
83703,0
83719,0
83727,0
83735,0
83738,0
83740,0
83750,0
83756,0
83773,0
83777,0
83780,0
83781,0
83782,0
83783,0
83813,0
83816,0
83818,0
83835,0
83840,0
83844,0
